NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,704,2022,110813,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110814,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110819,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,110820,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,110900,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120241,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120242,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120300,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120400,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120510,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120590,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120600,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120710,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,120721,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120729,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120730,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120740,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,120750,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120760,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120770,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120799,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,120810,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,120890,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,121010,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,121020,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,121120,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,121130,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,121150,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,121190,01I,   ,      0.00,      0.00,      0.00,      0.00,13,12,1,0
H5,704,2022,121221,01I,   ,      0.00,      0.00,      0.00,      0.00,7,7,0,0
H5,704,2022,121229,01I,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,704,2022,121291,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,121292,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,121293,01I,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,704,2022,121294,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
