NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,458,2017,842240,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,842290,     20.00,      0.00,     20.00,      6.67,0,2,0,1,3,3
H5,458,2017,842310,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842320,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842330,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842381,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842382,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4
H5,458,2017,842389,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842390,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,842410,     50.00,     25.00,     25.00,     25.00,0,0,0,2,2,2
H5,458,2017,842420,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4
H5,458,2017,842430,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,842441,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,842449,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,842482,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,842489,      0.00,      0.00,      0.00,      0.00,0,5,0,0,5,5
H5,458,2017,842490,      0.00,      0.00,      0.00,      0.00,0,10,0,0,10,10
H5,458,2017,842511,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,842519,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,842531,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,842539,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,842541,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,842542,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2
H5,458,2017,842549,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2
