NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,152,2017,030444,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030445,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030446,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030447,    132.00,      6.00,      6.00,      6.00,0,0,0,22,22,22
H5,152,2017,030448,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030449,     42.00,      6.00,      6.00,      6.00,0,0,0,7,7,7
H5,152,2017,030451,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030452,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030453,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030454,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030455,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030456,    132.00,      6.00,      6.00,      6.00,0,0,0,22,22,22
H5,152,2017,030457,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030459,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030461,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030462,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030463,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030469,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030471,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030472,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030473,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030474,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030475,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030479,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030481,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030482,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030483,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030484,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030485,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030486,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030487,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030488,    144.00,      6.00,      6.00,      6.00,0,0,0,24,24,24
H5,152,2017,030489,     66.00,      6.00,      6.00,      6.00,0,0,0,11,11,11
H5,152,2017,030491,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030492,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030493,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030494,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030495,     48.00,      6.00,      6.00,      6.00,0,0,0,8,8,8
H5,152,2017,030496,    132.00,      6.00,      6.00,      6.00,0,0,0,22,22,22
H5,152,2017,030497,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030499,    114.00,      6.00,      6.00,      6.00,0,0,0,19,19,19
H5,152,2017,030510,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030520,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030531,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030532,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030539,     42.00,      6.00,      6.00,      6.00,0,0,0,7,7,7
H5,152,2017,030541,     54.00,      6.00,      6.00,      6.00,0,0,0,9,9,9
H5,152,2017,030542,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030543,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030544,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030549,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030551,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030552,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030553,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030554,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030559,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030561,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030562,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030563,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030564,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030569,     90.00,      6.00,      6.00,      6.00,0,0,0,15,15,15
H5,152,2017,030571,    132.00,      6.00,      6.00,      6.00,0,0,0,22,22,22
H5,152,2017,030572,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030579,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030611,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030612,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030614,     42.00,      6.00,      6.00,      6.00,0,0,0,7,7,7
H5,152,2017,030615,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030616,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030617,     54.00,      6.00,      6.00,      6.00,0,0,0,9,9,9
H5,152,2017,030619,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030631,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030632,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030633,     42.00,      6.00,      6.00,      6.00,0,0,0,7,7,7
H5,152,2017,030634,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030635,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030636,     54.00,      6.00,      6.00,      6.00,0,0,0,9,9,9
H5,152,2017,030639,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030691,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030692,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030693,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030694,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030695,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030699,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030711,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030712,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030719,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030721,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030722,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030729,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030731,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030732,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030739,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030742,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030743,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030749,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030751,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030752,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030759,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030760,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030771,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030772,     48.00,      6.00,      6.00,      6.00,0,0,0,8,8,8
H5,152,2017,030779,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030781,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030782,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030783,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030784,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030787,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030788,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
