NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,096,2022,340290,344,   ,     42.00,      3.00,      5.00,      4.20,10,4,6,0
H5,096,2022,340311,344,   ,,,,,3,1,2,3
H5,096,2022,340319,344,   ,,,,,4,1,3,4
H5,096,2022,340391,344,   ,,,,,3,1,2,3
H5,096,2022,340399,344,   ,,,,,4,1,3,4
H5,096,2022,440121,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440122,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440131,344,   ,      3.00,      3.00,      3.00,      3.00,1,1,0,0
H5,096,2022,440311,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440312,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440321,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440322,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440323,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440324,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440325,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440326,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440341,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440349,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440391,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440393,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440394,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
H5,096,2022,440395,344,   ,      6.00,      3.00,      3.00,      3.00,2,2,0,0
