NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,604,2022,150110,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,150120,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,150190,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,150210,032,   ,      0.00,      0.00,      0.00,      0.00,4,2,2,0
H5,604,2022,150290,032,   ,      0.00,      0.00,      0.00,      0.00,4,2,2,0
H5,604,2022,151110,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,151219,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,151321,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,151329,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,151419,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,151521,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,151590,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,151610,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,151620,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,151790,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,152190,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,160100,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,160210,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,160220,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,160231,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,160232,032,   ,      0.00,      0.00,      0.00,      0.00,6,6,0,0
H5,604,2022,160239,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,160241,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,160242,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
