NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,604,2017,030631,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030632,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030633,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030634,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030635,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030636,      0.00,      0.00,      0.00,      0.00,0,6,0,0,6,6
H5,604,2017,030639,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030691,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030692,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030693,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030694,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030695,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,604,2017,030699,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,604,2017,030711,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030712,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030719,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030721,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,604,2017,030722,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,604,2017,030729,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,604,2017,030731,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030732,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030739,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030742,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030743,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030749,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030751,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030752,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030759,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030760,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030771,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030772,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030779,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030781,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030782,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030783,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
